200 200 -327.4
250 200 -326.2
300 200 -324.9
350 200 -323.6
400 200 -322.4
450 200 -321.1
500 200 -319.8
550 200 -318.6
600 200 -324.1
650 200 -332.8
700 200 -341.5
750 200 -350.2
800 200 -359.0
850 200 -367.7
900 200 -376.4
950 200 -385.1
1000 200 -394.2
1050 200 -403.4
1100 200 -412.6
1150 200 -421.8
1200 200 -430.9
1250 200 -440.1
1300 200 -449.3
1350 200 -458.6
1400 200 -468.3
1450 200 -478.0
1500 200 -487.7
1550 200 -497.4
1600 200 -507.0
1650 200 -516.7
1700 200 -526.4
1750 200 -535.6
1800 200 -544.5
1850 200 -553.4
1900 200 -562.3
1950 200 -571.1
2000 200 -580.0
2050 200 -588.9
2100 200 -597.9
2150 200 -607.5
2200 200 -617.0
2250 200 -626.5
2300 200 -636.1
2350 200 -645.6
2400 200 -655.1
2450 200 -664.6
2500 200 -674.1
2550 200 -683.5
2600 200 -692.9
2650 200 -702.3
2700 200 -711.7
2750 200 -721.2
2800 200 -730.6
2850 200 -740.0
2900 200 -749.3
2950 200 -758.7
3000 200 -768.1
3050 200 -777.4
3100 200 -786.8
3150 200 -796.1
3200 200 -805.5
3250 200 -815.2
3300 200 -824.8
3350 200 -834.4
3400 200 -844.1
3450 200 -853.7
3500 200 -863.3
3550 200 -872.9
3600 200 -882.4
3650 200 -891.8
3700 200 -901.2
3750 200 -910.6
3800 200 -920.1
3850 200 -929.5
3900 200 -938.9
3950 200 -948.4
4000 200 -957.9
4050 200 -967.4
4100 200 -977.0
4150 200 -986.5
4200 200 -996.0
4250 200 -1005.6
4300 200 -1013.2
4350 200 -1013.2
4400 200 -1013.2
4450 200 -1013.2
4500 200 -1013.2
4550 200 -1013.2
4600 200 -1013.2
4650 200 -1013.2
4700 200 -1013.2
4750 200 -1013.2
4800 200 -1013.1
4850 200 -1013.1
4900 200 -1013.1
4950 200 -1013.1
5000 200 -1013.1
5050 200 -1013.1
5100 200 -1013.1
5150 200 -1013.1
5200 200 -1013.2
5250 200 -1013.2
5300 200 -1013.2
5350 200 -1013.2
5400 200 -1013.2
5450 200 -1013.2
5500 200 -1013.2
5550 200 -1013.3
5600 200 -1013.3
5650 200 -1013.3
5700 200 -1013.3
200 210 -327.5
250 210 -326.2
300 210 -324.9
350 210 -323.7
400 210 -322.4
450 210 -321.1
500 210 -319.9
550 210 -318.6
600 210 -324.1
650 210 -332.8
700 210 -341.5
750 210 -350.3
800 210 -359.0
850 210 -367.7
900 210 -376.4
950 210 -385.1
1000 210 -394.2
1050 210 -403.4
1100 210 -412.6
1150 210 -421.8
1200 210 -431.0
1250 210 -440.1
1300 210 -449.3
1350 210 -458.6
1400 210 -468.3
1450 210 -478.0
1500 210 -487.7
1550 210 -497.4
1600 210 -507.1
1650 210 -516.7
1700 210 -526.4
1750 210 -535.6
1800 210 -544.5
1850 210 -553.4
1900 210 -562.3
1950 210 -571.1
2000 210 -580.0
2050 210 -588.9
2100 210 -597.9
2150 210 -607.5
2200 210 -617.0
2250 210 -626.5
2300 210 -636.0
2350 210 -645.6
2400 210 -655.1
2450 210 -664.6
2500 210 -674.1
2550 210 -683.5
2600 210 -692.9
2650 210 -702.3
2700 210 -711.7
2750 210 -721.2
2800 210 -730.6
2850 210 -740.0
2900 210 -749.3
2950 210 -758.7
3000 210 -768.1
3050 210 -777.4
3100 210 -786.8
3150 210 -796.2
3200 210 -805.6
3250 210 -815.2
3300 210 -824.8
3350 210 -834.4
3400 210 -844.1
3450 210 -853.7
3500 210 -863.3
3550 210 -872.9
3600 210 -882.4
3650 210 -891.8
3700 210 -901.2
3750 210 -910.6
3800 210 -920.1
3850 210 -929.5
3900 210 -938.9
3950 210 -948.4
4000 210 -957.9
4050 210 -967.4
4100 210 -977.0
4150 210 -986.5
4200 210 -996.0
4250 210 -1005.6
4300 210 -1013.2
4350 210 -1013.2
4400 210 -1013.2
4450 210 -1013.2
4500 210 -1013.2
4550 210 -1013.2
4600 210 -1013.2
4650 210 -1013.2
4700 210 -1013.2
4750 210 -1013.2
4800 210 -1013.1
4850 210 -1013.1
4900 210 -1013.1
4950 210 -1013.1
5000 210 -1013.1
5050 210 -1013.1
5100 210 -1013.1
5150 210 -1013.1
5200 210 -1013.2
5250 210 -1013.2
5300 210 -1013.2
5350 210 -1013.2
5400 210 -1013.2
5450 210 -1013.2
5500 210 -1013.2
5550 210 -1013.3
5600 210 -1013.3
5650 210 -1013.3
5700 210 -1013.3
200 220 -327.5
250 220 -326.2
300 220 -324.9
350 220 -323.7
400 220 -322.4
450 220 -321.1
500 220 -319.9
550 220 -318.6
600 220 -324.1
650 220 -332.9
700 220 -341.6
750 220 -350.3
800 220 -359.0
850 220 -367.7
900 220 -376.4
950 220 -385.1
1000 220 -394.2
1050 220 -403.4
1100 220 -412.6
1150 220 -421.8
1200 220 -431.0
1250 220 -440.2
1300 220 -449.3
1350 220 -458.6
1400 220 -468.3
1450 220 -478.0
1500 220 -487.7
1550 220 -497.4
1600 220 -507.1
1650 220 -516.8
1700 220 -526.3
1750 220 -535.6
1800 220 -544.5
1850 220 -553.4
1900 220 -562.2
1950 220 -571.1
2000 220 -580.0
2050 220 -588.9
2100 220 -597.9
2150 220 -607.5
2200 220 -617.0
2250 220 -626.5
2300 220 -636.0
2350 220 -645.6
2400 220 -655.1
2450 220 -664.6
2500 220 -674.1
2550 220 -683.5
2600 220 -692.9
2650 220 -702.3
2700 220 -711.7
2750 220 -721.2
2800 220 -730.6
2850 220 -740.0
2900 220 -749.3
2950 220 -758.7
3000 220 -768.1
3050 220 -777.4
3100 220 -786.8
3150 220 -796.2
3200 220 -805.6
3250 220 -815.2
3300 220 -824.8
3350 220 -834.4
3400 220 -844.1
3450 220 -853.7
3500 220 -863.3
3550 220 -872.9
3600 220 -882.4
3650 220 -891.8
3700 220 -901.2
3750 220 -910.6
3800 220 -920.1
3850 220 -929.5
3900 220 -938.9
3950 220 -948.4
4000 220 -957.9
4050 220 -967.5
4100 220 -977.0
4150 220 -986.5
4200 220 -996.1
4250 220 -1005.6
4300 220 -1013.2
4350 220 -1013.2
4400 220 -1013.2
4450 220 -1013.2
4500 220 -1013.2
4550 220 -1013.2
4600 220 -1013.2
4650 220 -1013.2
4700 220 -1013.2
4750 220 -1013.2
4800 220 -1013.1
4850 220 -1013.1
4900 220 -1013.1
4950 220 -1013.1
5000 220 -1013.1
5050 220 -1013.1
5100 220 -1013.1
5150 220 -1013.1
5200 220 -1013.2
5250 220 -1013.2
5300 220 -1013.2
5350 220 -1013.2
5400 220 -1013.2
5450 220 -1013.2
5500 220 -1013.2
5550 220 -1013.3
5600 220 -1013.3
5650 220 -1013.3
5700 220 -1013.3
200 230 -327.5
250 230 -326.2
300 230 -325.0
350 230 -323.7
400 230 -322.4
450 230 -321.2
500 230 -319.9
550 230 -318.6
600 230 -324.2
650 230 -332.9
700 230 -341.6
750 230 -350.3
800 230 -359.0
850 230 -367.8
900 230 -376.5
950 230 -385.1
1000 230 -394.2
1050 230 -403.4
1100 230 -412.6
1150 230 -421.8
1200 230 -431.0
1250 230 -440.2
1300 230 -449.4
1350 230 -458.6
1400 230 -468.3
1450 230 -478.0
1500 230 -487.7
1550 230 -497.4
1600 230 -507.1
1650 230 -516.8
1700 230 -526.2
1750 230 -535.5
1800 230 -544.5
1850 230 -553.4
1900 230 -562.2
1950 230 -571.1
2000 230 -580.0
2050 230 -588.9
2100 230 -597.9
2150 230 -607.5
2200 230 -617.0
2250 230 -626.5
2300 230 -636.0
2350 230 -645.6
2400 230 -655.1
2450 230 -664.6
2500 230 -674.1
2550 230 -683.5
2600 230 -692.9
2650 230 -702.3
2700 230 -711.7
2750 230 -721.2
2800 230 -730.6
2850 230 -740.0
2900 230 -749.3
2950 230 -758.7
3000 230 -768.1
3050 230 -777.4
3100 230 -786.8
3150 230 -796.2
3200 230 -805.6
3250 230 -815.2
3300 230 -824.8
3350 230 -834.4
3400 230 -844.0
3450 230 -853.7
3500 230 -863.3
3550 230 -872.9
3600 230 -882.4
3650 230 -891.8
3700 230 -901.2
3750 230 -910.6
3800 230 -920.0
3850 230 -929.5
3900 230 -938.9
3950 230 -948.4
4000 230 -957.9
4050 230 -967.5
4100 230 -977.0
4150 230 -986.5
4200 230 -996.1
4250 230 -1005.6
4300 230 -1013.2
4350 230 -1013.2
4400 230 -1013.2
4450 230 -1013.2
4500 230 -1013.2
4550 230 -1013.2
4600 230 -1013.2
4650 230 -1013.2
4700 230 -1013.2
4750 230 -1013.2
4800 230 -1013.1
4850 230 -1013.1
4900 230 -1013.1
4950 230 -1013.1
5000 230 -1013.1
5050 230 -1013.1
5100 230 -1013.1
5150 230 -1013.1
5200 230 -1013.2
5250 230 -1013.2
5300 230 -1013.2
5350 230 -1013.2
5400 230 -1013.2
5450 230 -1013.2
5500 230 -1013.2
5550 230 -1013.3
5600 230 -1013.3
5650 230 -1013.3
5700 230 -1013.3
200 240 -327.5
250 240 -326.3
300 240 -325.0
350 240 -323.7
400 240 -322.5
450 240 -321.2
500 240 -319.9
550 240 -318.7
600 240 -324.2
650 240 -332.9
700 240 -341.6
750 240 -350.3
800 240 -359.1
850 240 -367.8
900 240 -376.5
950 240 -385.1
1000 240 -394.2
1050 240 -403.4
1100 240 -412.6
1150 240 -421.8
1200 240 -431.0
1250 240 -440.2
1300 240 -449.4
1350 240 -458.6
1400 240 -468.3
1450 240 -478.0
1500 240 -487.7
1550 240 -497.4
1600 240 -507.1
1650 240 -516.8
1700 240 -526.2
1750 240 -535.4
1800 240 -544.5
1850 240 -553.4
1900 240 -562.2
1950 240 -571.1
2000 240 -580.0
2050 240 -588.9
2100 240 -597.9
2150 240 -607.5
2200 240 -617.0
2250 240 -626.5
2300 240 -636.0
2350 240 -645.6
2400 240 -655.1
2450 240 -664.6
2500 240 -674.1
2550 240 -683.5
2600 240 -692.9
2650 240 -702.3
2700 240 -711.8
2750 240 -721.2
2800 240 -730.6
2850 240 -740.0
2900 240 -749.3
2950 240 -758.7
3000 240 -768.1
3050 240 -777.4
3100 240 -786.8
3150 240 -796.2
3200 240 -805.6
3250 240 -815.2
3300 240 -824.8
3350 240 -834.4
3400 240 -844.0
3450 240 -853.7
3500 240 -863.3
3550 240 -872.9
3600 240 -882.4
